# Particle centroids in pixel units
# Particle radii - half of the average of the major and minor diameters of an ellipse fit to the particle area
# total particles: 3676
# mean radius: 3.2 Std.Dev. 0.14 (nm), 9.3 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
7.5615e+02	7.8423e+02	3.1980e+00
9.5632e+02	7.8496e+02	3.3321e+00
1.1848e+03	7.8482e+02	3.3300e+00
7.3011e+02	7.8568e+02	3.1894e+00
1.2120e+03	7.8471e+02	3.5952e+00
1.5601e+02	7.8548e+02	3.6007e+00
3.2988e+02	7.8631e+02	3.2826e+00
1.3349e+03	7.8767e+02	3.4408e+00
3.0390e+02	7.8736e+02	3.2432e+00
5.0431e+02	7.8842e+02	3.1790e+00
5.2993e+02	7.8700e+02	3.3521e+00
7.0392e+02	7.8751e+02	3.2375e+00
9.2983e+02	7.8759e+02	3.3695e+00
1.1573e+03	7.8741e+02	3.2184e+00
2.7655e+02	7.8951e+02	3.1944e+00
1.2909e+02	7.8881e+02	3.1677e+00
6.7764e+02	7.8880e+02	3.3576e+00
1.1049e+03	7.9025e+02	3.0802e+00
7.6142e+01	7.9102e+02	3.0150e+00
4.7753e+02	7.9115e+02	3.2440e+00
8.7746e+02	7.9134e+02	3.4158e+00
1.1314e+03	7.8853e+02	2.7027e+00
1.3055e+03	7.9054e+02	3.3769e+00
6.5061e+02	7.9108e+02	3.1475e+00
8.5011e+02	7.9199e+02	3.2964e+00
9.0221e+02	7.9076e+02	3.3414e+00
1.2801e+03	7.9267e+02	3.2772e+00
4.9306e+01	7.9355e+02	3.2725e+00
1.0226e+02	7.9046e+02	3.3900e+00
2.2406e+02	7.9309e+02	3.3961e+00
4.5144e+02	7.9252e+02	3.1497e+00
8.2374e+02	7.9329e+02	3.2927e+00
1.0784e+03	7.9162e+02	3.0828e+00
2.4933e+02	7.9234e+02	3.1619e+00
6.2359e+02	7.9363e+02	3.1595e+00
1.2528e+03	7.9421e+02	3.1498e+00
1.9696e+02	7.9558e+02	3.2282e+00
4.2511e+02	7.9456e+02	3.1280e+00
5.9735e+02	7.9477e+02	3.1121e+00
1.0228e+03	7.9423e+02	3.0280e+00
1.0505e+03	7.9447e+02	3.3503e+00
7.9640e+02	7.9516e+02	3.1992e+00
9.9614e+02	7.9644e+02	3.0053e+00
3.7014e+02	7.9775e+02	3.3605e+00
3.9814e+02	7.9582e+02	3.3677e+00
5.7024e+02	7.9664e+02	3.1820e+00
1.2252e+03	7.9783e+02	3.3621e+00
1.7069e+01	7.9897e+02	4.8172e+00
3.4338e+02	7.9860e+02	3.1597e+00
7.4385e+02	7.9805e+02	3.1895e+00
7.7027e+02	7.9702e+02	3.1600e+00
1.7097e+02	7.9838e+02	3.3146e+00
3.1762e+02	8.0014e+02	3.2925e+00
5.4364e+02	7.9885e+02	3.1160e+00
7.1789e+02	7.9995e+02	3.1846e+00
9.7045e+02	7.9906e+02	3.1428e+00
1.1730e+03	7.9949e+02	3.1082e+00
1.1996e+03	7.9965e+02	3.0907e+00
1.3567e+03	8.0027e+02	5.1901e+00
1.4335e+02	7.9976e+02	3.1400e+00
5.1703e+02	8.0140e+02	3.3040e+00
2.9001e+02	8.0157e+02	3.2328e+00
6.9189e+02	8.0206e+02	3.2014e+00
9.4301e+02	8.0111e+02	3.4291e+00
1.1218e+03	8.0225e+02	3.5400e+00
1.1443e+03	8.0314e+02	3.5939e+00
1.1675e+02	8.0279e+02	3.4110e+00
4.9154e+02	8.0305e+02	3.1981e+00
8.9004e+02	8.0367e+02	3.1518e+00
9.1703e+02	8.0227e+02	3.1157e+00
1.3213e+03	8.0189e+02	3.2840e+00
1.0924e+03	8.0337e+02	3.3327e+00
2.6375e+02	8.0469e+02	3.3597e+00
4.6624e+02	8.0541e+02	3.1314e+00
6.6491e+02	8.0416e+02	3.1359e+00
8.6376e+02	8.0512e+02	3.2047e+00
1.2934e+03	8.0445e+02	3.0842e+00
1.0642e+03	8.0628e+02	3.4616e+00
2.3778e+02	8.0688e+02	3.2378e+00
4.3927e+02	8.0661e+02	3.4077e+00
6.3877e+02	8.0596e+02	3.3659e+00
9.0090e+01	8.0662e+02	3.4215e+00
8.3724e+02	8.0745e+02	3.4281e+00
3.7339e+01	8.0875e+02	3.1620e+00
6.2767e+01	8.0876e+02	3.6099e+00
2.1172e+02	8.0816e+02	3.3771e+00
4.1306e+02	8.0847e+02	3.3673e+00
6.1195e+02	8.0800e+02	3.3942e+00
3.8521e+02	8.1030e+02	3.2788e+00
5.8497e+02	8.0945e+02	3.2695e+00
8.1044e+02	8.0917e+02	3.5244e+00
1.0118e+03	8.0947e+02	3.3565e+00
1.0379e+03	8.0850e+02	3.1720e+00
1.2678e+03	8.0840e+02	3.4180e+00
1.8506e+02	8.1011e+02	3.2903e+00
7.8454e+02	8.0965e+02	3.3117e+00
3.5776e+02	8.1158e+02	3.2058e+00
5.5847e+02	8.1179e+02	3.2563e+00
7.5810e+02	8.1157e+02	3.2169e+00
9.8432e+02	8.1153e+02	3.3251e+00
1.1871e+03	8.1143e+02	2.8121e+00
1.2405e+03	8.1048e+02	3.0871e+00
3.3144e+02	8.1325e+02	3.3156e+00
5.3209e+02	8.1338e+02	3.1888e+00
1.2123e+03	8.1192e+02	3.0570e+00
3.0504e+02	8.1482e+02	3.4269e+00
7.3209e+02	8.1284e+02	3.3177e+00
9.3110e+02	8.1520e+02	3.0669e+00
9.5799e+02	8.1353e+02	3.2400e+00
1.1607e+03	8.1376e+02	3.4323e+00
1.5819e+02	8.1400e+02	3.2738e+00
7.0586e+02	8.1494e+02	3.2184e+00
1.3141e+02	8.1512e+02	3.1942e+00
2.7813e+02	8.1697e+02	3.3281e+00
5.0594e+02	8.1604e+02	3.1480e+00
6.8027e+02	8.1601e+02	3.3041e+00
1.1066e+03	8.1607e+02	2.9647e+00
1.3365e+03	8.1554e+02	3.1783e+00
6.5339e+02	8.1819e+02	3.1686e+00
9.0527e+02	8.1743e+02	3.2187e+00
1.1322e+03	8.1788e+02	2.9708e+00
1.3105e+03	8.1764e+02	3.3341e+00
1.0466e+02	8.1733e+02	3.1438e+00
4.5411e+02	8.2006e+02	3.3320e+00
8.7729e+02	8.1806e+02	3.2120e+00
1.0800e+03	8.1876e+02	3.2544e+00
2.5033e+02	8.1898e+02	3.0530e+00
4.8082e+02	8.1887e+02	3.3529e+00
1.2811e+03	8.1919e+02	3.2342e+00
7.7061e+01	8.2070e+02	3.3059e+00
4.2713e+02	8.2226e+02	3.3644e+00
6.2626e+02	8.2048e+02	3.1336e+00
1.0516e+03	8.2122e+02	3.3244e+00
4.8917e+01	8.2366e+02	3.4215e+00
2.2477e+02	8.2102e+02	3.1926e+00
5.9910e+02	8.2167e+02	3.2072e+00
8.2471e+02	8.2153e+02	3.0433e+00
1.0247e+03	8.2148e+02	3.0286e+00
3.9968e+02	8.2367e+02	3.4091e+00
1.9886e+02	8.2358e+02	3.2626e+00
8.5192e+02	8.2149e+02	3.5690e+00
9.9836e+02	8.2357e+02	3.1488e+00
1.2536e+03	8.2291e+02	3.3282e+00
1.8175e+01	8.2401e+02	4.9194e+00
3.7252e+02	8.2537e+02	3.4223e+00
5.7345e+02	8.2444e+02	3.2150e+00
7.7325e+02	8.2417e+02	3.2302e+00
7.9810e+02	8.2381e+02	3.2825e+00
1.2284e+03	8.2473e+02	3.0429e+00
1.7339e+02	8.2530e+02	3.2694e+00
3.1945e+02	8.2761e+02	3.2519e+00
3.4606e+02	8.2672e+02	3.2646e+00
5.4679e+02	8.2661e+02	3.4168e+00
7.4629e+02	8.2629e+02	3.3662e+00
9.7181e+02	8.2579e+02	3.0683e+00
1.1755e+03	8.2633e+02	3.6488e+00
1.2015e+03	8.2629e+02	2.9298e+00
1.3580e+03	8.2691e+02	4.8477e+00
1.4621e+02	8.2807e+02	3.2740e+00
5.2067e+02	8.2859e+02	3.4031e+00
7.1974e+02	8.2762e+02	3.1678e+00
9.4616e+02	8.2732e+02	2.9919e+00
2.9266e+02	8.2919e+02	3.2295e+00
9.2006e+02	8.2966e+02	3.3332e+00
1.1483e+03	8.2842e+02	2.7502e+00
8.9368e+02	8.3018e+02	3.2411e+00
1.3255e+03	8.2949e+02	3.4983e+00
1.1958e+02	8.3124e+02	3.3174e+00
4.9476e+02	8.3062e+02	3.1281e+00
6.9382e+02	8.2961e+02	3.2668e+00
6.6785e+02	8.3072e+02	3.1164e+00
1.1213e+03	8.3093e+02	3.0845e+00
1.2977e+03	8.3218e+02	3.1419e+00
2.6680e+02	8.3249e+02	3.3321e+00
4.6812e+02	8.3255e+02	3.2772e+00
8.6550e+02	8.3291e+02	3.3584e+00
9.3007e+01	8.3323e+02	3.3927e+00
6.4067e+02	8.3317e+02	3.4628e+00
1.0678e+03	8.3343e+02	3.0181e+00
1.0948e+03	8.3204e+02	3.4730e+00
2.1342e+02	8.3572e+02	3.4339e+00
4.4176e+02	8.3443e+02	3.3224e+00
8.3902e+02	8.3458e+02	3.2044e+00
1.2693e+03	8.3492e+02	3.3069e+00
6.1439e+02	8.3500e+02	3.1076e+00
2.3960e+02	8.3529e+02	3.4509e+00
8.1289e+02	8.3662e+02	3.2082e+00
1.0140e+03	8.3676e+02	3.3291e+00
1.0400e+03	8.3621e+02	3.2169e+00
1.2425e+03	8.3618e+02	2.9540e+00
1.8644e+02	8.3826e+02	3.1767e+00
5.8710e+02	8.3766e+02	3.1926e+00
7.8786e+02	8.3741e+02	3.2511e+00
1.2164e+03	8.3816e+02	3.2555e+00
3.8076e+01	8.3868e+02	3.0633e+00
6.6118e+01	8.3713e+02	3.3778e+00
3.8559e+02	8.3817e+02	3.3533e+00
4.1417e+02	8.3750e+02	3.2938e+00
9.8755e+02	8.3893e+02	3.1150e+00
1.1632e+03	8.3962e+02	2.7337e+00
1.6084e+02	8.3963e+02	3.2097e+00
3.3314e+02	8.4046e+02	3.0033e+00
3.5915e+02	8.4042e+02	3.2274e+00
5.6120e+02	8.3945e+02	3.2338e+00
7.5981e+02	8.3958e+02	3.3773e+00
1.1854e+03	8.4550e+02	5.0457e+00
7.3447e+02	8.4069e+02	3.2141e+00
9.6070e+02	8.4022e+02	3.2016e+00
5.3434e+02	8.4168e+02	3.1123e+00
7.0805e+02	8.4235e+02	3.2285e+00
1.3368e+02	8.4294e+02	3.4281e+00
6.8213e+02	8.4386e+02	3.4363e+00
9.3529e+02	8.4252e+02	3.1967e+00
1.1363e+03	8.4231e+02	3.3570e+00
1.3400e+03	8.4284e+02	3.3459e+00
3.0723e+02	8.4269e+02	3.1178e+00
9.0893e+02	8.4423e+02	3.1608e+00
1.1691e+03	8.4157e+02	9.7104e-01
5.0907e+02	8.4381e+02	3.2811e+00
1.1097e+03	8.4463e+02	3.2981e+00
1.0822e+02	8.4560e+02	3.1385e+00
2.8076e+02	8.4510e+02	3.1279e+00
6.5546e+02	8.4582e+02	3.2498e+00
1.0836e+03	8.4662e+02	2.8556e+00
1.3136e+03	8.4522e+02	3.2484e+00
8.8081e+02	8.4604e+02	3.2350e+00
2.5361e+02	8.4762e+02	3.3206e+00
6.2803e+02	8.4700e+02	3.0589e+00
1.2847e+03	8.4752e+02	3.5798e+00
8.0543e+01	8.4884e+02	3.1981e+00
2.2691e+02	8.4901e+02	3.1946e+00
4.5581e+02	8.4735e+02	3.2161e+00
4.8268e+02	8.4638e+02	3.4302e+00
6.0220e+02	8.4854e+02	3.2832e+00
8.2779e+02	8.4940e+02	3.2511e+00
1.0549e+03	8.4820e+02	3.4581e+00
1.2579e+03	8.4885e+02	3.0809e+00
4.2827e+02	8.4871e+02	3.1601e+00
8.5409e+02	8.4876e+02	3.1203e+00
1.0277e+03	8.4968e+02	3.2452e+00
4.0256e+02	8.5172e+02	3.3127e+00
8.0043e+02	8.5112e+02	3.2027e+00
1.2311e+03	8.5009e+02	3.2518e+00
5.7516e+02	8.5139e+02	3.0380e+00
1.0007e+03	8.5135e+02	3.3688e+00
2.0114e+02	8.5136e+02	3.3848e+00
3.7307e+02	8.5269e+02	3.3588e+00
7.7463e+02	8.5211e+02	3.4394e+00
1.7500e+02	8.5307e+02	3.0787e+00
3.4674e+02	8.5381e+02	3.2039e+00
5.4862e+02	8.5402e+02	3.2275e+00
7.4810e+02	8.5380e+02	3.0311e+00
1.2034e+03	8.5378e+02	3.4747e+00
1.7607e+01	8.5447e+02	5.9259e+00
4.8706e+01	8.5848e+02	5.0301e+00
9.4855e+02	8.5517e+02	3.2888e+00
1.1522e+03	8.5364e+02	3.6748e+00
1.3596e+03	8.5493e+02	4.7689e+00
1.4896e+02	8.5528e+02	3.3934e+00
3.2126e+02	8.5574e+02	3.6488e+00
9.7481e+02	8.5375e+02	3.2605e+00
1.2192e+02	8.5751e+02	2.9431e+00
5.2310e+02	8.5653e+02	3.2692e+00
6.9559e+02	8.5679e+02	3.0936e+00
7.2227e+02	8.5577e+02	3.3265e+00
1.1185e+03	8.6283e+02	4.7054e+00
1.3263e+03	8.5696e+02	3.2414e+00
2.9500e+02	8.5721e+02	3.3350e+00
4.9682e+02	8.5853e+02	3.2885e+00
6.7011e+02	8.5823e+02	3.2654e+00
8.9533e+02	8.5844e+02	3.4221e+00
9.2311e+02	8.5694e+02	2.9391e+00
2.6843e+02	8.5976e+02	3.4577e+00
1.0713e+03	8.5931e+02	3.4880e+00
6.1697e+02	8.6074e+02	3.2555e+00
6.4322e+02	8.6019e+02	3.2350e+00
8.6786e+02	8.5999e+02	3.0610e+00
1.0966e+03	8.5942e+02	3.1713e+00
1.2994e+03	8.5983e+02	3.3762e+00
9.5920e+01	8.6135e+02	3.3826e+00
4.7096e+02	8.6116e+02	3.4630e+00
8.4188e+02	8.6153e+02	3.3075e+00
1.2720e+03	8.6239e+02	3.2282e+00
4.4358e+02	8.6204e+02	3.3689e+00
1.0427e+03	8.6319e+02	3.1910e+00
4.1615e+02	8.6371e+02	3.3155e+00
5.8904e+02	8.6382e+02	3.3875e+00
6.7523e+01	8.6432e+02	3.2230e+00
2.1506e+02	8.6459e+02	3.2282e+00
5.6317e+02	8.6522e+02	3.1548e+00
8.1564e+02	8.6382e+02	3.1670e+00
9.8916e+02	8.6602e+02	3.2075e+00
1.0165e+03	8.6474e+02	3.3739e+00
1.6147e+02	8.6806e+02	3.5398e+00
2.4160e+02	8.6484e+02	3.3458e+00
3.8918e+02	8.6546e+02	3.2288e+00
1.2456e+03	8.6456e+02	3.5012e+00
3.3446e+02	8.6723e+02	3.0992e+00
7.8860e+02	8.6614e+02	3.2288e+00
3.6150e+02	8.6713e+02	3.2638e+00
7.6206e+02	8.6688e+02	3.1673e+00
9.6336e+02	8.6874e+02	3.3543e+00
5.3717e+02	8.6913e+02	3.1664e+00
7.3686e+02	8.6822e+02	3.4048e+00
1.1650e+03	8.6936e+02	3.6092e+00
1.1899e+03	8.6932e+02	3.0966e+00
1.2184e+03	8.6664e+02	3.4567e+00
1.8836e+02	8.6765e+02	3.3496e+00
3.0845e+02	8.7087e+02	3.1970e+00
7.0942e+02	8.6962e+02	3.2342e+00
9.3604e+02	8.6906e+02	3.3037e+00
1.3415e+03	8.6961e+02	3.3967e+00
1.3733e+02	8.7070e+02	3.2191e+00
5.1125e+02	8.7143e+02	3.2981e+00
6.8379e+02	8.7104e+02	3.1310e+00
9.1024e+02	8.7026e+02	3.2433e+00
1.1094e+03	8.6738e+02	6.1671e-01
1.1385e+03	8.7059e+02	3.1111e+00
1.3146e+03	8.7175e+02	3.2717e+00
2.8239e+02	8.7254e+02	3.3520e+00
4.8468e+02	8.7250e+02	3.2808e+00
1.1144e+02	8.7240e+02	3.5076e+00
6.5765e+02	8.7333e+02	3.2079e+00
8.8290e+02	8.7315e+02	3.2343e+00
1.0574e+03	8.7421e+02	3.1644e+00
4.5702e+02	8.7461e+02	3.2052e+00
6.3173e+02	8.7413e+02	3.2520e+00
1.0838e+03	8.7448e+02	3.0771e+00
1.2856e+03	8.7450e+02	3.2955e+00
2.5607e+02	8.7514e+02	3.2304e+00
6.0476e+02	8.7578e+02	3.3186e+00
8.5621e+02	8.7506e+02	3.2851e+00
1.1166e+03	8.7280e+02	4.2424e-01
4.2994e+02	8.7636e+02	2.9395e+00
5.7737e+02	8.7842e+02	3.3238e+00
8.2975e+02	8.7645e+02	3.1920e+00
1.2589e+03	8.7594e+02	3.2312e+00
2.3017e+02	8.7838e+02	3.1831e+00
4.0349e+02	8.7741e+02	3.1533e+00
1.0313e+03	8.7798e+02	3.3863e+00
5.6706e+01	8.7884e+02	2.9635e+00
8.2653e+01	8.7725e+02	3.4820e+00
3.7682e+02	8.8003e+02	3.2711e+00
8.0333e+02	8.7918e+02	3.4969e+00
9.7836e+02	8.8110e+02	3.1189e+00
1.2323e+03	8.7923e+02	2.9914e+00
2.0217e+02	8.8092e+02	3.3543e+00
7.7695e+02	8.8021e+02	3.2059e+00
1.2065e+03	8.8185e+02	3.3526e+00
1.3598e+03	8.8132e+02	4.2177e+00
5.5145e+02	8.8138e+02	3.3737e+00
7.5119e+02	8.8141e+02	3.1317e+00
1.7557e+02	8.8310e+02	3.2563e+00
3.5017e+02	8.8191e+02	3.1289e+00
1.0035e+03	8.8101e+02	3.5768e+00
1.1266e+03	8.8367e+02	2.9245e+00
1.4938e+02	8.8622e+02	3.5889e+00
3.2360e+02	8.8371e+02	3.2905e+00
5.2520e+02	8.8358e+02	3.1094e+00
6.9785e+02	8.8387e+02	3.0864e+00
7.2405e+02	8.8291e+02	3.2313e+00
1.3288e+03	8.8357e+02	3.3182e+00
2.9670e+02	8.8619e+02	3.4286e+00
6.7250e+02	8.8468e+02	3.1988e+00
1.0997e+03	8.8464e+02	3.6572e+00
1.8599e+01	8.8846e+02	6.3266e+00
1.2497e+02	8.8566e+02	3.2484e+00
2.6997e+02	8.8706e+02	3.2308e+00
9.2441e+02	8.8457e+02	3.2020e+00
1.1783e+03	8.8351e+02	3.1194e+00
4.7162e+02	8.8742e+02	3.2530e+00
8.9811e+02	8.8636e+02	3.2168e+00
1.3019e+03	8.8637e+02	3.0850e+00
4.4488e+02	8.8925e+02	3.3412e+00
6.4524e+02	8.8692e+02	3.1298e+00
9.5203e+02	8.8551e+02	3.5605e+00
1.1285e+03	8.8646e+02	1.0153e+00
1.2746e+03	8.8803e+02	2.7959e+00
9.7459e+01	8.8808e+02	3.0905e+00
4.9886e+02	8.8660e+02	3.1869e+00
6.1864e+02	8.8897e+02	3.2323e+00
2.4461e+02	8.8966e+02	3.1622e+00
8.7084e+02	8.8887e+02	3.4154e+00
1.0457e+03	8.8985e+02	3.1029e+00
4.1910e+02	8.9001e+02	3.2853e+00
1.0715e+03	8.8979e+02	3.0357e+00
8.4446e+02	8.9080e+02	3.3437e+00
1.2476e+03	8.9152e+02	2.9800e+00
4.2859e+01	8.9351e+02	3.4025e+00
6.9585e+01	8.9205e+02	3.2871e+00
3.9200e+02	8.9358e+02	3.5007e+00
5.9232e+02	8.9221e+02	3.4020e+00
8.1691e+02	8.9175e+02	3.2517e+00
5.6590e+02	8.9403e+02	3.4721e+00
7.9227e+02	8.9300e+02	3.0863e+00
1.0193e+03	8.9310e+02	3.0042e+00
1.2213e+03	8.9390e+02	3.3538e+00
2.1705e+02	8.9474e+02	3.6621e+00
7.6422e+02	8.9452e+02	3.2006e+00
9.9075e+02	8.9502e+02	3.2430e+00
1.1450e+03	8.9103e+02	4.7302e+00
5.3998e+02	8.9617e+02	3.1582e+00
1.1146e+03	8.9736e+02	3.2469e+00
3.6374e+02	8.9680e+02	3.5289e+00
7.1197e+02	8.9754e+02	3.3523e+00
7.3834e+02	8.9597e+02	3.3560e+00
9.6457e+02	8.9708e+02	3.1424e+00
1.1672e+03	8.9708e+02	3.1762e+00
1.1939e+03	8.9656e+02	3.1480e+00
1.3441e+03	8.9615e+02	3.2039e+00
3.1120e+02	8.9849e+02	3.2651e+00
3.3817e+02	8.9666e+02	3.4683e+00
5.1417e+02	8.9750e+02	3.1509e+00
9.1131e+02	8.9770e+02	3.1009e+00
1.3845e+02	9.0006e+02	2.7022e+00
1.9032e+02	8.9781e+02	3.2856e+00
6.5927e+02	8.9959e+02	3.4373e+00
9.3806e+02	8.9835e+02	2.9884e+00
1.3167e+03	8.9813e+02	3.1507e+00
1.6445e+02	8.9947e+02	3.2671e+00
6.8588e+02	8.9893e+02	3.4245e+00
2.8342e+02	9.0208e+02	3.2956e+00
4.8675e+02	9.0045e+02	3.3111e+00
6.3275e+02	9.0130e+02	3.2420e+00
1.2906e+03	9.0073e+02	3.2135e+00
4.3302e+02	9.0386e+02	3.4332e+00
4.6014e+02	9.0213e+02	3.2584e+00
8.8547e+02	9.0140e+02	3.2164e+00
1.0866e+03	9.0090e+02	3.1494e+00
1.1384e+02	9.0161e+02	3.4487e+00
8.5813e+02	9.0246e+02	2.9202e+00
1.0605e+03	9.0347e+02	3.0892e+00
2.5863e+02	9.0349e+02	3.3660e+00
6.0728e+02	9.0358e+02	3.1684e+00
1.2641e+03	9.0332e+02	3.5119e+00
8.5749e+01	9.0416e+02	3.1936e+00
8.3205e+02	9.0447e+02	3.1475e+00
1.2347e+03	9.0566e+02	3.3473e+00
2.3213e+02	9.0502e+02	3.4219e+00
4.0590e+02	9.0489e+02	3.3439e+00
7.8046e+02	9.0634e+02	3.3290e+00
8.0514e+02	9.0610e+02	3.1070e+00
1.0339e+03	9.0526e+02	3.1992e+00
1.1313e+03	9.0896e+02	2.8277e+00
3.8073e+02	9.0724e+02	3.1840e+00
5.7992e+02	9.0656e+02	3.0365e+00
1.0072e+03	9.0609e+02	3.4388e+00
1.2085e+03	9.0800e+02	3.2769e+00
5.6705e+01	9.0857e+02	3.5736e+00
2.0403e+02	9.0908e+02	2.9362e+00
5.5308e+02	9.0932e+02	3.2246e+00
3.1309e+01	9.0907e+02	2.8482e+00
1.7836e+02	9.0994e+02	3.1175e+00
3.5207e+02	9.1009e+02	2.9639e+00
7.5186e+02	9.1000e+02	3.2813e+00
5.2766e+02	9.1067e+02	3.1308e+00
7.2559e+02	9.1103e+02	3.4618e+00
9.5335e+02	9.1007e+02	2.7201e+00
9.7935e+02	9.1009e+02	3.1154e+00
1.3609e+03	9.0821e+02	4.4627e+00
3.2610e+02	9.1126e+02	3.3066e+00
6.9894e+02	9.1183e+02	3.0998e+00
9.2662e+02	9.1163e+02	3.1617e+00
1.3046e+03	9.1269e+02	3.3398e+00
1.3322e+03	9.1198e+02	3.4081e+00
1.1806e+03	9.1266e+02	3.6105e+00
9.9751e+01	9.1406e+02	3.3071e+00
1.2673e+02	9.1350e+02	3.0327e+00
1.5162e+02	9.1379e+02	3.1393e+00
5.0181e+02	9.1333e+02	3.3412e+00
6.4764e+02	9.1378e+02	3.2994e+00
6.7254e+02	9.1368e+02	3.3485e+00
1.1544e+03	9.1314e+02	3.1579e+00
1.2784e+03	9.1376e+02	3.1909e+00
3.0046e+02	9.1420e+02	3.1575e+00
4.7508e+02	9.1592e+02	3.4519e+00
1.1016e+03	9.1392e+02	3.3775e+00
2.7309e+02	9.1605e+02	3.1469e+00
6.2165e+02	9.1657e+02	3.2501e+00
8.7351e+02	9.1613e+02	3.2569e+00
9.0024e+02	9.1391e+02	3.3403e+00
4.4799e+02	9.1691e+02	3.4951e+00
1.0755e+03	9.1580e+02	3.2626e+00
1.1206e+03	9.2244e+02	3.7700e+00
4.2112e+02	9.1830e+02	3.1928e+00
8.4679e+02	9.1718e+02	3.2750e+00
1.0213e+03	9.1832e+02	3.0501e+00
1.0490e+03	9.1755e+02	3.2676e+00
2.4605e+02	9.1849e+02	3.2828e+00
3.9409e+02	9.2058e+02	3.3403e+00
5.9519e+02	9.1892e+02	3.2166e+00
9.6973e+02	9.1987e+02	2.3359e+00
1.2498e+03	9.1824e+02	3.1967e+00
7.1442e+01	9.2006e+02	3.5927e+00
1.2233e+03	9.2065e+02	3.0448e+00
1.5488e+01	9.2333e+02	4.8167e+00
2.2037e+02	9.2178e+02	3.2516e+00
3.6723e+02	9.2162e+02	3.3857e+00
7.6673e+02	9.2216e+02	3.3242e+00
8.2024e+02	9.1936e+02	3.1889e+00
9.9323e+02	9.2182e+02	3.3003e+00
4.3932e+01	9.2553e+02	3.6776e+00
3.4122e+02	9.2272e+02	2.8071e+00
5.4188e+02	9.2401e+02	3.3291e+00
5.6841e+02	9.2205e+02	3.3138e+00
7.3900e+02	9.2372e+02	3.1702e+00
7.9341e+02	9.2159e+02	3.5443e+00
1.6635e+02	9.2437e+02	3.2831e+00
5.1648e+02	9.2619e+02	3.3968e+00
9.4189e+02	9.2418e+02	3.2308e+00
1.1419e+03	9.2663e+02	3.1434e+00
1.3462e+03	9.2491e+02	3.4048e+00
6.8707e+02	9.2581e+02	3.1464e+00
9.1389e+02	9.2563e+02	3.2726e+00
1.1678e+03	9.2575e+02	3.0142e+00
1.1960e+03	9.2452e+02	3.4032e+00
1.9261e+02	9.2509e+02	3.5155e+00
3.1449e+02	9.2608e+02	3.3204e+00
7.1356e+02	9.2565e+02	3.1803e+00
1.3197e+03	9.2674e+02	2.8458e+00
1.1562e+02	9.2790e+02	3.2478e+00
2.8670e+02	9.2757e+02	3.3200e+00
6.3467e+02	9.2887e+02	3.3062e+00
9.6451e+02	9.2900e+02	2.5138e+00
1.1115e+03	9.2615e+02	8.8413e-01
1.4026e+02	9.2770e+02	2.9466e+00
6.6091e+02	9.2712e+02	3.2459e+00
8.8762e+02	9.2777e+02	3.0789e+00
1.0635e+03	9.2953e+02	3.3626e+00
1.2936e+03	9.2829e+02	3.4012e+00
4.8990e+02	9.2861e+02	3.3831e+00
6.0924e+02	9.3137e+02	3.3421e+00
1.0881e+03	9.2924e+02	3.3030e+00
8.4765e+01	9.3423e+02	4.1413e+00
4.6178e+02	9.3092e+02	3.4591e+00
2.6038e+02	9.3141e+02	3.5253e+00
4.3552e+02	9.3194e+02	3.3250e+00
8.3437e+02	9.3155e+02	3.2264e+00
5.9168e+01	9.3415e+02	3.0340e+00
2.3381e+02	9.3358e+02	3.3448e+00
5.8317e+02	9.3285e+02	3.2006e+00
8.6117e+02	9.3106e+02	3.3583e+00
1.0369e+03	9.3266e+02	3.3262e+00
1.2391e+03	9.3228e+02	3.1695e+00
1.2662e+03	9.3131e+02	3.3453e+00
3.8221e+02	9.3510e+02	3.0485e+00
4.0824e+02	9.3298e+02	3.3124e+00
1.1180e+03	9.3150e+02	6.7171e-01
8.0783e+02	9.3435e+02	3.3145e+00
1.0087e+03	9.3416e+02	3.4426e+00
5.5651e+02	9.3582e+02	3.1432e+00
7.8158e+02	9.3577e+02	3.1536e+00
1.2108e+03	9.3671e+02	3.7184e+00
1.3616e+03	9.3650e+02	4.1426e+00
1.8120e+02	9.3844e+02	2.9808e+00
9.8369e+02	9.3604e+02	2.9908e+00
3.2000e+01	9.3915e+02	2.7050e+00
2.0633e+02	9.3668e+02	2.9533e+00
3.5485e+02	9.3736e+02	3.2546e+00
5.3019e+02	9.3889e+02	3.2921e+00
7.5501e+02	9.3739e+02	3.2731e+00
9.2948e+02	9.3910e+02	3.4074e+00
9.5382e+02	9.3810e+02	2.9560e+00
3.2878e+02	9.3917e+02	3.6246e+00
7.2698e+02	9.3879e+02	3.2443e+00
1.1835e+03	9.3923e+02	3.2671e+00
7.0154e+02	9.3964e+02	3.4421e+00
1.1564e+03	9.3945e+02	3.3240e+00
1.3342e+03	9.3932e+02	3.0052e+00
1.2669e+02	9.4314e+02	3.8269e+00
1.5437e+02	9.4009e+02	3.1954e+00
5.0344e+02	9.4053e+02	3.2146e+00
1.1041e+03	9.4054e+02	3.4633e+00
1.2811e+03	9.4173e+02	3.2042e+00
3.0136e+02	9.4209e+02	3.3698e+00
6.4934e+02	9.4201e+02	3.4790e+00
6.7480e+02	9.4137e+02	3.4491e+00
