# Particle centroids in pixel units
# Particle radii - the average of the major and minor radii of an ellipse fit to the particle area
# total particles: 3726
# mean radius (raw data): 3.3 Std.Dev. 0.31 (nm), 9.5 Std.Dev. 0.89 (pixels)
# mean radius (gaussian fit): 3.3 Std.Dev. 0.13 (nm), 9.4 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
4.6202e+02	9.3079e+02	3.5155e+00
1.2391e+03	9.3215e+02	3.1986e+00
2.6042e+02	9.3139e+02	3.5202e+00
4.3553e+02	9.3203e+02	3.3383e+00
8.3430e+02	9.3180e+02	3.2758e+00
1.2666e+03	9.3085e+02	3.2379e+00
5.9048e+01	9.3422e+02	3.0400e+00
2.3399e+02	9.3345e+02	3.2507e+00
5.8330e+02	9.3284e+02	3.2431e+00
8.6146e+02	9.3086e+02	3.4479e+00
1.0371e+03	9.3236e+02	3.3023e+00
3.8187e+02	9.3534e+02	3.0833e+00
4.0825e+02	9.3291e+02	3.3058e+00
1.1180e+03	9.3150e+02	6.7171e-01
3.3215e+01	9.3842e+02	3.6690e+00
8.0775e+02	9.3454e+02	3.3239e+00
1.0086e+03	9.3449e+02	3.5273e+00
5.5653e+02	9.3579e+02	3.1303e+00
7.8113e+02	9.3617e+02	3.0501e+00
1.8111e+02	9.3863e+02	3.0050e+00
9.8352e+02	9.3643e+02	2.9197e+00
1.2110e+03	9.3675e+02	3.6193e+00
2.0671e+02	9.3653e+02	2.9264e+00
3.5483e+02	9.3735e+02	3.2888e+00
5.3006e+02	9.3871e+02	3.3417e+00
7.5497e+02	9.3743e+02	3.2761e+00
9.5409e+02	9.3783e+02	3.0572e+00
1.3618e+03	9.3478e+02	4.1757e+00
3.2908e+02	9.3902e+02	3.5527e+00
7.2698e+02	9.3879e+02	3.2443e+00
9.2947e+02	9.3919e+02	3.4469e+00
1.1836e+03	9.3883e+02	3.3640e+00
7.0153e+02	9.3960e+02	3.4524e+00
1.1557e+03	9.4033e+02	3.5608e+00
1.3341e+03	9.3990e+02	2.9559e+00
1.2547e+02	9.4461e+02	3.6580e+00
1.5435e+02	9.4007e+02	3.3145e+00
5.0351e+02	9.4063e+02	3.2802e+00
1.1043e+03	9.4056e+02	3.5769e+00
1.2810e+03	9.4202e+02	3.1718e+00
1.3078e+03	9.4089e+02	3.5213e+00
3.0121e+02	9.4220e+02	3.3500e+00
6.4944e+02	9.4206e+02	3.5423e+00
6.7483e+02	9.4140e+02	3.4722e+00
9.0287e+02	9.4145e+02	3.1858e+00
1.0762e+03	9.4468e+02	3.6042e+00
1.0044e+02	9.4593e+02	4.0689e+00
4.7642e+02	9.4286e+02	3.1331e+00
8.7639e+02	9.4263e+02	3.1933e+00
1.1304e+03	9.4193e+02	2.9448e+00
4.5029e+02	9.4418e+02	2.8981e+00
6.2246e+02	9.4485e+02	3.3065e+00
1.2534e+03	9.4427e+02	3.3862e+00
8.4857e+02	9.4550e+02	3.3359e+00
2.7493e+02	9.4424e+02	3.3315e+00
8.2189e+02	9.4683e+02	3.3807e+00
1.0510e+03	9.4508e+02	3.0623e+00
2.4755e+02	9.4856e+02	3.6109e+00
4.2273e+02	9.4599e+02	3.2034e+00
1.0242e+03	9.4597e+02	3.3916e+00
4.9431e+01	9.4762e+02	2.7125e+00
7.2923e+01	9.4966e+02	2.7243e+00
3.9596e+02	9.4731e+02	3.2212e+00
5.9712e+02	9.4643e+02	3.1027e+00
9.9649e+02	9.4875e+02	3.2457e+00
1.2265e+03	9.4708e+02	3.3255e+00
5.7102e+02	9.4860e+02	3.2606e+00
2.2136e+02	9.4962e+02	3.3031e+00
7.6903e+02	9.5009e+02	3.5420e+00
7.9538e+02	9.4990e+02	3.2756e+00
3.6996e+02	9.4996e+02	3.2991e+00
9.7031e+02	9.5011e+02	3.2652e+00
1.1978e+03	9.5068e+02	3.1287e+00
1.9327e+02	9.5324e+02	4.0386e+00
3.4373e+02	9.5146e+02	3.1172e+00
1.1715e+03	9.5174e+02	3.0081e+00
1.6909e+02	9.5369e+02	3.4230e+00
5.1749e+02	9.5375e+02	3.3727e+00
5.4488e+02	9.5139e+02	3.5079e+00
7.4242e+02	9.5117e+02	3.2524e+00
9.4253e+02	9.5309e+02	3.3688e+00
6.8945e+02	9.5373e+02	3.0930e+00
7.1426e+02	9.5387e+02	3.2702e+00
1.1442e+03	9.5427e+02	3.0185e+00
1.3488e+03	9.5281e+02	3.4451e+00
1.4448e+01	9.5685e+02	5.3613e+00
9.1683e+02	9.5490e+02	3.2939e+00
1.1174e+03	9.5505e+02	3.3421e+00
1.3222e+03	9.5380e+02	3.1875e+00
3.1590e+02	9.5471e+02	3.2852e+00
4.9110e+02	9.5613e+02	3.2473e+00
6.6178e+02	9.5593e+02	3.0922e+00
8.9031e+02	9.5581e+02	3.3995e+00
1.2944e+03	9.5649e+02	3.4286e+00
1.4133e+02	9.5624e+02	3.4598e+00
4.6405e+02	9.5790e+02	3.3441e+00
1.0909e+03	9.5799e+02	3.4909e+00
6.3173e+01	9.5966e+02	2.7413e+00
1.1525e+02	9.5905e+02	2.5089e+00
6.1138e+02	9.5949e+02	3.1078e+00
6.3663e+02	9.5775e+02	3.1515e+00
8.6384e+02	9.5792e+02	3.2998e+00
1.0648e+03	9.5958e+02	3.1018e+00
1.2681e+03	9.5865e+02	3.4242e+00
3.8445e+02	9.6178e+02	3.3389e+00
8.3576e+02	9.5919e+02	3.1787e+00
1.0388e+03	9.6042e+02	3.4305e+00
1.2420e+03	9.5990e+02	3.2092e+00
2.5702e+02	9.6589e+02	5.0321e+00
4.3863e+02	9.5995e+02	3.6789e+00
8.7394e+01	9.6104e+02	2.6651e+00
2.3544e+02	9.6291e+02	3.0359e+00
2.8758e+02	9.6099e+02	3.7098e+00
4.1192e+02	9.6127e+02	3.2337e+00
5.8577e+02	9.6201e+02	3.4403e+00
8.0884e+02	9.6265e+02	3.4290e+00
3.7728e+01	9.6291e+02	3.7117e+00
9.8539e+02	9.6289e+02	3.0162e+00
1.0121e+03	9.6195e+02	3.1178e+00
1.1870e+03	9.6410e+02	2.7181e+00
1.2154e+03	9.6246e+02	3.1893e+00
2.1007e+02	9.6442e+02	3.2993e+00
7.3105e+02	9.6514e+02	3.3510e+00
7.5552e+02	9.6429e+02	3.1520e+00
7.8306e+02	9.6357e+02	3.1385e+00
3.5813e+02	9.6470e+02	3.1526e+00
5.5882e+02	9.6400e+02	3.3713e+00
5.3165e+02	9.6628e+02	3.2158e+00
9.5683e+02	9.6486e+02	3.2231e+00
1.1594e+03	9.6748e+02	3.6830e+00
1.5692e+02	9.6869e+02	3.1919e+00
9.3002e+02	9.6666e+02	2.8873e+00
1.8190e+02	9.6822e+02	2.2564e+00
3.0325e+02	9.6887e+02	3.3317e+00
3.3200e+02	9.6688e+02	3.5075e+00
7.0362e+02	9.6777e+02	3.1714e+00
1.3625e+03	9.6500e+02	3.2099e+00
5.0520e+02	9.6869e+02	3.2483e+00
1.3012e+02	9.7158e+02	3.0462e+00
6.7709e+02	9.6887e+02	3.4766e+00
9.0541e+02	9.6833e+02	2.8982e+00
1.2797e+03	9.7345e+02	3.9235e+00
1.3077e+03	9.7293e+02	4.7773e+00
4.5226e+02	9.7198e+02	3.1658e+00
4.7905e+02	9.7020e+02	3.4238e+00
6.5078e+02	9.7060e+02	3.3608e+00
8.7794e+02	9.7020e+02	3.2781e+00
1.0760e+03	9.7525e+02	4.7423e+00
1.1041e+03	9.7350e+02	4.4791e+00
1.1350e+03	9.7311e+02	5.4092e+00
1.0587e+02	9.7237e+02	3.2930e+00
2.7620e+02	9.7274e+02	2.2379e+00
4.2598e+02	9.7452e+02	3.2359e+00
6.2515e+02	9.7245e+02	3.2786e+00
8.5184e+02	9.7245e+02	3.2589e+00
7.8570e+01	9.7460e+02	3.1186e+00
1.0256e+03	9.7516e+02	3.3792e+00
1.2546e+03	9.7496e+02	4.0871e+00
1.3398e+03	9.7385e+02	5.5587e+00
2.2465e+02	9.7602e+02	3.2063e+00
1.0521e+03	9.7485e+02	3.5408e+00
1.2278e+03	9.7532e+02	3.7603e+00
5.2160e+01	9.7646e+02	3.7068e+00
6.0067e+02	9.7508e+02	3.2879e+00
9.9904e+02	9.7655e+02	3.4392e+00
1.2019e+03	9.7574e+02	3.4828e+00
3.9305e+02	9.8226e+02	5.1257e+00
5.7362e+02	9.7618e+02	3.2524e+00
7.4426e+02	9.7812e+02	3.2888e+00
8.2441e+02	9.7548e+02	3.4436e+00
1.1753e+03	9.7613e+02	3.1777e+00
1.9798e+02	9.7799e+02	2.8278e+00
2.5535e+02	9.7488e+02	1.2476e+00
3.7102e+02	9.7848e+02	3.8424e+00
7.7153e+02	9.7812e+02	3.2501e+00
7.9646e+02	9.7700e+02	3.1550e+00
9.7209e+02	9.7713e+02	3.5835e+00
5.4642e+02	9.7919e+02	3.2189e+00
1.7080e+02	9.8178e+02	3.7918e+00
3.1933e+02	9.8001e+02	2.8500e+00
3.4500e+02	9.7942e+02	3.1433e+00
7.1755e+02	9.8035e+02	3.1975e+00
9.4489e+02	9.8066e+02	3.3211e+00
2.6655e+02	9.8623e+02	3.8041e+00
5.2030e+02	9.8210e+02	3.4373e+00
6.9197e+02	9.8157e+02	3.3286e+00
4.9424e+02	9.8250e+02	3.0994e+00
8.9335e+02	9.8168e+02	3.3685e+00
9.1937e+02	9.8200e+02	3.3760e+00
1.3596e+03	9.8052e+02	1.0777e+00
9.4273e+01	9.8542e+02	2.9762e+00
1.1624e+02	9.8885e+02	4.2588e+00
2.9246e+02	9.8433e+02	3.0582e+00
1.4502e+02	9.8341e+02	2.9908e+00
4.6623e+02	9.8515e+02	3.3204e+00
6.3870e+02	9.8637e+02	3.3229e+00
6.6477e+02	9.8506e+02	3.3067e+00
8.6621e+02	9.8469e+02	3.1063e+00
1.8984e+01	9.8914e+02	5.6738e+00
6.8436e+01	9.8768e+02	3.2200e+00
4.4037e+02	9.8637e+02	3.0654e+00
6.1350e+02	9.8871e+02	3.4480e+00
8.3898e+02	9.8727e+02	3.3708e+00
5.8683e+02	9.8966e+02	3.3124e+00
1.0404e+03	9.8902e+02	3.0782e+00
2.1275e+02	9.9136e+02	3.3228e+00
4.1342e+02	9.8975e+02	3.4021e+00
7.8518e+02	9.9125e+02	3.1892e+00
9.8651e+02	9.9098e+02	3.1960e+00
1.0133e+03	9.9001e+02	3.2945e+00
7.5871e+02	9.9124e+02	2.9229e+00
7.3344e+02	9.9280e+02	2.9363e+00
8.1247e+02	9.9093e+02	3.2595e+00
9.5928e+02	9.9253e+02	3.2335e+00
1.8772e+02	9.9260e+02	3.3414e+00
3.3453e+02	9.9366e+02	2.9095e+00
7.0517e+02	9.9469e+02	3.2296e+00
3.6993e+01	9.9381e+02	3.2672e+00
1.5890e+02	9.9630e+02	2.7152e+00
2.3756e+02	9.9214e+02	3.8578e+00
3.5816e+02	9.9523e+02	3.1979e+00
5.3570e+02	9.9433e+02	3.3308e+00
5.6108e+02	9.9243e+02	3.1603e+00
9.0721e+02	9.9548e+02	2.8805e+00
9.3322e+02	9.9538e+02	3.3383e+00
3.0794e+02	9.9574e+02	3.6612e+00
5.0850e+02	9.9671e+02	3.1481e+00
1.3112e+02	1.0006e+03	3.8544e+00
4.8148e+02	9.9803e+02	3.6396e+00
6.5228e+02	9.9859e+02	3.0763e+00
8.8152e+02	9.9813e+02	3.3660e+00
6.7882e+02	9.9736e+02	3.2527e+00
2.7980e+02	1.0003e+03	3.5582e+00
4.0070e+02	1.0028e+03	3.0897e+00
2.5191e+02	1.0029e+03	3.2625e+00
4.5498e+02	1.0011e+03	3.1327e+00
7.9922e+02	1.0035e+03	3.4360e+00
8.2667e+02	1.0025e+03	3.1808e+00
8.5445e+02	1.0011e+03	3.5793e+00
4.2919e+02	1.0026e+03	3.5535e+00
6.0138e+02	1.0043e+03	3.2217e+00
6.2704e+02	1.0020e+03	3.4267e+00
1.0268e+03	1.0024e+03	3.3185e+00
5.4883e+01	1.0034e+03	3.5748e+00
5.7512e+02	1.0042e+03	3.2020e+00
7.4730e+02	1.0056e+03	3.3033e+00
7.7322e+02	1.0055e+03	3.1531e+00
1.0569e+03	1.0020e+03	4.5186e+00
8.1805e+01	1.0016e+03	3.5208e+00
1.5203e+02	1.0061e+03	2.5747e+00
2.2492e+02	1.0060e+03	2.8315e+00
1.0021e+03	1.0053e+03	2.9885e+00
3.4767e+02	1.0079e+03	2.9743e+00
5.4947e+02	1.0078e+03	3.6147e+00
1.0276e+02	1.0066e+03	2.7227e+00
3.1772e+02	1.0112e+03	4.6133e+00
3.7382e+02	1.0060e+03	3.4385e+00
7.1968e+02	1.0078e+03	3.5671e+00
9.4731e+02	1.0076e+03	3.1298e+00
1.7029e+02	1.0130e+03	4.7385e+00
1.9769e+02	1.0091e+03	3.7915e+00
4.9385e+02	1.0131e+03	4.2624e+00
5.2231e+02	1.0091e+03	3.3336e+00
9.1688e+02	1.0128e+03	4.3675e+00
9.7338e+02	1.0066e+03	3.5826e+00
2.7511e+01	1.0088e+03	3.2497e+00
6.8961e+02	1.0129e+03	4.4856e+00
8.9235e+02	1.0132e+03	4.4980e+00
4.6832e+02	1.0155e+03	4.1478e+00
6.6511e+02	1.0147e+03	4.5062e+00
8.6568e+02	1.0151e+03	4.1442e+00
1.1856e+02	1.0178e+03	3.2690e+00
2.9060e+02	1.0153e+03	4.0286e+00
4.4241e+02	1.0168e+03	4.2065e+00
8.3956e+02	1.0167e+03	3.8087e+00
1.4326e+02	1.0182e+03	3.5195e+00
2.6553e+02	1.0163e+03	3.7889e+00
6.3884e+02	1.0161e+03	3.7733e+00
9.2066e+01	1.0180e+03	3.1439e+00
6.1330e+02	1.0177e+03	3.4703e+00
1.0414e+03	1.0178e+03	3.9763e+00
7.0246e+01	1.0185e+03	3.6346e+00
3.8910e+02	1.0181e+03	3.4737e+00
5.8922e+02	1.0181e+03	3.1425e+00
7.8795e+02	1.0181e+03	3.4160e+00
4.3717e+01	1.0188e+03	3.3342e+00
2.1432e+02	1.0184e+03	3.0677e+00
2.3976e+02	1.0180e+03	3.2191e+00
3.3578e+02	1.0192e+03	2.7854e+00
3.6373e+02	1.0195e+03	3.2154e+00
4.1532e+02	1.0186e+03	3.7613e+00
5.6450e+02	1.0185e+03	3.0786e+00
7.6097e+02	1.0183e+03	3.1021e+00
8.1502e+02	1.0177e+03	3.5600e+00
9.8984e+02	1.0182e+03	3.1838e+00
1.0158e+03	1.0179e+03	3.5702e+00
7.0837e+02	1.0202e+03	2.6596e+00
7.3497e+02	1.0193e+03	2.8579e+00
9.3630e+02	1.0197e+03	2.7310e+00
1.4714e+01	1.0202e+03	2.8438e+00
1.8753e+02	1.0220e+03	2.3366e+00
5.3645e+02	1.0203e+03	2.6122e+00
5.1043e+02	1.0201e+03	2.5068e+00
9.6251e+02	1.0196e+03	2.7860e+00
1.0610e+03	1.0207e+03	2.0822e+00
9.1386e+02	1.0235e+03	1.3196e+00
3.1232e+02	1.0240e+03	1.5225e+00
